,Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
276,tour_idinanh2ib,0.14955713,0.6274896,0.1767097,0.0047469316,0.011413858,0.030082755
277,tour_idfbvkrd52,0.10962463,0.22082525,0.0068601486,0.033706155,0.020587778,0.60839605
278,tour_idorlcjtl0,0.23532458,0.3267042,0.005097745,0.047167193,0.020429939,0.36527634
279,tour_id1rsu7v9u,0.28357053,0.5297142,0.0112323705,0.0037181827,0.013556134,0.15820858
280,tour_id6syl4xea,0.20473419,0.1410355,0.005003309,0.08019143,0.10668003,0.4623555
281,tour_idw350rwr6,0.079756886,0.028218562,0.0020627107,0.02737925,0.1528312,0.7097514
282,tour_iddlvfw74p,0.3596429,0.22513793,0.010534539,0.053325284,0.04828315,0.30307624
283,tour_id19ga2seg,0.075226195,0.049297247,0.0023997952,0.056152232,0.5546052,0.26231936
284,tour_idt4nh14t3,0.069275,0.18571004,0.0023126022,0.018245805,0.15920706,0.5652495
285,tour_idivophlfk,0.38701728,0.16863666,0.0039473632,0.031833366,0.019586753,0.3889786
286,tour_idn3oclcev,0.42849714,0.18997881,0.005474878,0.012018266,0.031570595,0.33246028
287,tour_idqsq7b1wj,0.44822553,0.18969274,0.011138746,0.0447395,0.053869672,0.25233385
288,tour_iddi4frevq,0.42626128,0.12275285,0.0071426523,0.01755774,0.039232783,0.38705274
289,tour_idsd6yvwdu,0.2955815,0.5592022,0.004860553,0.0073211594,0.013703542,0.119331054
290,tour_id68rserht,0.33866477,0.10704128,0.0038229339,0.009637513,0.013395891,0.5274376
291,tour_id2n3dx4fc,0.0749824,0.18109962,0.0046139346,0.074385375,0.16566065,0.499258
292,tour_idwyor4bna,0.11515248,0.077166654,0.0025282707,0.027098123,0.44068813,0.33736628
293,tour_id2f3tbswa,0.33279485,0.37642643,0.008091503,0.012488794,0.011838201,0.25836024
294,tour_idphrjsa9y,0.198053,0.04769322,0.002450737,0.02807886,0.08073301,0.6429912
295,tour_idu25w1voc,0.16399802,0.7847894,0.0107241385,0.0093139885,0.008204342,0.022970153
296,tour_idlm95nq0i,0.41381043,0.03819837,0.002619416,0.035169423,0.107992895,0.40220946
297,tour_idboqy49i2,0.098790295,0.45932904,0.043662533,0.1961705,0.0462305,0.15581709
298,tour_idznmi023w,0.45751232,0.20577484,0.0061668544,0.01379572,0.07943946,0.23731084
299,tour_idaf0lrg67,0.598604,0.14071944,0.007074708,0.022123564,0.032416943,0.19906135
300,tour_idz2h45vgp,0.40467283,0.20822579,0.0090322485,0.016785696,0.05926521,0.3020182
301,tour_id0jh1dwue,0.047425687,0.07700225,0.0026715267,0.06442948,0.4619067,0.3465644
302,tour_idkanre3ch,0.110014886,0.80956805,0.012857141,0.014873123,0.012342796,0.040343978
303,tour_id0jjxirjz,0.36756718,0.45359808,0.0048880996,0.030435277,0.008624805,0.13488656
304,tour_id5e7ek9el,0.02064695,0.058019895,0.0014812035,0.031664256,0.7148899,0.17329782
305,tour_idsiktxfcs,0.32460904,0.1562553,0.005593197,0.0846187,0.095617466,0.33330622
306,tour_idnmdgl59h,0.2152123,0.12265075,0.0028551393,0.042547688,0.17104165,0.44569242
307,tour_idf9fyobzc,0.26384276,0.3919368,0.013208265,0.034535155,0.03955182,0.25692523
308,tour_idazu2ddlx,0.09462412,0.049832627,0.0033531995,0.020890798,0.2378398,0.5934594
309,tour_idbmhta34p,0.19011852,0.7469679,0.0038254673,0.011012315,0.005097144,0.04297869
310,tour_idpga35b1s,0.014562071,0.028428098,0.0020045228,0.07700672,0.75524765,0.12275097
311,tour_idtrasipbr,0.1538627,0.07610649,0.0034472602,0.03714222,0.1609519,0.56848943
312,tour_idvn91stvr,0.3422531,0.3360223,0.004535327,0.0296138,0.036151335,0.25142413
313,tour_idvasp0li4,0.22165637,0.09140042,0.0041348482,0.03916758,0.073903345,0.56973743
314,tour_id6hpq5pve,0.14834028,0.07590707,0.0026421119,0.05049272,0.18176045,0.5408574
315,tour_id3zrkgcss,0.23548795,0.5589964,0.020458013,0.015081668,0.04038718,0.1295888
316,tour_id31ydac83,0.17899275,0.6130437,0.10246591,0.02716739,0.010217185,0.06811307
317,tour_idt9r59wty,0.11674645,0.76307607,0.025719134,0.01378822,0.008506317,0.07216381
318,tour_id8sgevd3d,0.39697123,0.33400118,0.007884937,0.0066308104,0.01798551,0.23652634
319,tour_idh23hmktd,0.0752174,0.04592132,0.0038076665,0.07190191,0.41090378,0.39224795
320,tour_idvg8uyc65,0.5472247,0.18032064,0.018552607,0.004056184,0.016847406,0.23299846
321,tour_id4cjsdjpx,0.13487533,0.017864786,0.0012213809,0.020922933,0.04472103,0.7803945
322,tour_idgkndwjvl,0.19878039,0.6623092,0.013862324,0.014744323,0.0062230383,0.10408072
323,tour_idbwovjb95,0.50467926,0.20463568,0.005915719,0.014685827,0.09329547,0.17678803
324,tour_id3v9xyun8,0.074439995,0.03868295,0.0028295186,0.075522944,0.2280721,0.5804525
325,tour_idy4sartfv,0.13443841,0.088980034,0.0075445324,0.09984252,0.15791145,0.51128304
326,tour_id9x1l79cx,0.5254068,0.10790903,0.0042089075,0.019832358,0.01373541,0.32890758
327,tour_idn5nqfagn,0.11436195,0.3047598,0.009190005,0.042232677,0.12933697,0.40011856
328,tour_idtkufsg9o,0.43693894,0.12457817,0.011402495,0.02758514,0.029412791,0.37008253
329,tour_id3ctbtg6p,0.2720265,0.5904117,0.044385124,0.0032746529,0.012288443,0.07761356
330,tour_idz336ctcw,0.07203211,0.049502935,0.003799133,0.1407533,0.45059988,0.28331268
331,tour_iduyqs84zw,0.060496897,0.055503853,0.0045107603,0.015660176,0.3750655,0.48876277
332,tour_id3hl5va2f,0.23354264,0.044082534,0.0025548744,0.033973064,0.21498233,0.4708646
333,tour_idfcp0z7i2,0.34688246,0.4497036,0.004976533,0.010120599,0.009318783,0.17899802
334,tour_idkrv9stv4,0.12298201,0.6782568,0.011962927,0.10935064,0.02131177,0.05613578
335,tour_idrbih7cxv,0.0979824,0.1152663,0.010387515,0.07161726,0.31034818,0.39439836
336,tour_idq3019g3e,0.089715764,0.8171316,0.042698357,0.00736383,0.00559125,0.03749929
337,tour_idupgwhvhy,0.2212451,0.69619304,0.0065451693,0.015839266,0.0067725675,0.053404886
338,tour_idd503j88m,0.2602866,0.17212483,0.0036444082,0.019878106,0.028511476,0.5155546
339,tour_id5hroyz5p,0.2420293,0.062328182,0.0033590319,0.063395485,0.09610621,0.5327818
340,tour_id2oe3h5z3,0.1541913,0.04242941,0.0018330866,0.032681983,0.342305,0.42655924
341,tour_idxm2y7erk,0.5676107,0.13394874,0.007309969,0.015055203,0.027896442,0.24817896
342,tour_idpygmp6sg,0.21817796,0.70272785,0.0053392975,0.016423546,0.00651807,0.050813295
343,tour_idz3kniwxq,0.07640164,0.049251262,0.0032943592,0.13423961,0.312629,0.4241841
344,tour_idezhkcwez,0.12448981,0.8040982,0.030996135,0.0026391211,0.008676801,0.029099941
345,tour_id5fvxj9z9,0.27831724,0.6261589,0.04018038,0.004321219,0.009116628,0.041905645
346,tour_idrr0bfmad,0.22385406,0.622199,0.008385811,0.04039635,0.012796631,0.092368156
347,tour_idf2wd46fl,0.18825297,0.07819682,0.026333747,0.023339206,0.027421324,0.656456
348,tour_idnizhb4ih,0.039650857,0.15044288,0.003136058,0.033495806,0.3975086,0.37576583
349,tour_idhqkr2nsb,0.17186965,0.7031527,0.03730953,0.019967316,0.022534434,0.045166295
350,tour_idwvjd6tks,0.5125467,0.09203407,0.0024514564,0.0070452825,0.078772806,0.30714968
351,tour_id4xs5ejls,0.34688246,0.4497036,0.004976533,0.010120599,0.009318783,0.17899802
352,tour_ido0tp6bug,0.09122038,0.18471652,0.002732824,0.02863235,0.16665766,0.52604026
353,tour_idlceqzd60,0.30315426,0.61218125,0.003831195,0.011187678,0.015543547,0.0541021
354,tour_idp9e8o6ge,0.07382429,0.046115667,0.0027734402,0.08732048,0.5217737,0.26819247
355,tour_id20ulpv65,0.3052105,0.5156678,0.0076459944,0.021334784,0.012631909,0.13750902
356,tour_id8ed1dpk1,0.53445375,0.08998429,0.002699498,0.011466615,0.005526998,0.35586882
357,tour_idx40upxpa,0.26264217,0.25965616,0.009430832,0.023489002,0.0849271,0.3598547
358,tour_id9rjrdjpm,0.1254605,0.20023365,0.023246571,0.03066981,0.21548846,0.40490097
359,tour_idt1ept26m,0.25269094,0.6425661,0.0373478,0.0068195104,0.010598721,0.049977012
360,tour_idxwx127yv,0.32499003,0.54761213,0.0051297722,0.036612343,0.007544384,0.078111336
361,tour_idup9n93rw,0.2771108,0.043799866,0.0027252398,0.008652105,0.11604428,0.5516677
362,tour_ide9ewa5ih,0.4932431,0.100843616,0.010547611,0.010875931,0.035744913,0.34874478
363,tour_id1ybtv6a5,0.29529753,0.08110763,0.0028051506,0.029540705,0.0680742,0.52317476
364,tour_idyg7dqnet,0.23391086,0.27771994,0.0022801885,0.009122213,0.007314306,0.4696525
365,tour_idvwwxq8vw,0.15204827,0.05056333,0.0033797002,0.015457603,0.15791261,0.6206385
366,tour_idzizb0hz7,0.31303036,0.47305188,0.007056617,0.00450371,0.05686908,0.14548838
367,tour_idbrv4ebc8,0.35745838,0.058954395,0.0026042396,0.005665679,0.099005476,0.4763118
368,tour_ido8dwr97j,0.21530508,0.16195571,0.012948575,0.10664051,0.031004623,0.47214556
369,tour_idj3uchdj5,0.21042293,0.62992144,0.070410445,0.028627506,0.015562493,0.045055196
370,tour_idllyait5a,0.18762836,0.36417598,0.020736724,0.10042921,0.040214524,0.28681523
371,tour_idor0h2a85,0.5540738,0.21882768,0.01879069,0.007001985,0.00947565,0.19183017
372,tour_idjrqs6jay,0.3787485,0.057215605,0.00343228,0.02200487,0.06001081,0.47858799
373,tour_id4fgvknj4,0.14885138,0.054648448,0.0032936537,0.012874542,0.14054458,0.6397874
374,tour_id8cbzvdlf,0.24748738,0.6794842,0.010516957,0.0035532396,0.008984575,0.049973667
375,tour_idz5vjgon0,0.16266274,0.7001971,0.010440082,0.01785895,0.027725173,0.08111597
376,tour_idfx1qtcv5,0.23944765,0.6248859,0.03049982,0.0028573477,0.0071590175,0.09515025
377,tour_idaejkwyxa,0.3624163,0.093462735,0.004502802,0.04963478,0.09072928,0.39925405
378,tour_idssstlm5c,0.004977842,0.020873338,0.0005089144,0.009045544,0.9509992,0.013595211
379,tour_idrsdfno76,0.111219704,0.10435462,0.0040540276,0.014509504,0.5847027,0.18115951
380,tour_idl2g9qii0,0.25778577,0.29982263,0.013512395,0.13380904,0.020428859,0.2746413
381,tour_ide7j0eo3b,0.076667264,0.044748005,0.0023340199,0.028909473,0.39429843,0.45304278
382,tour_ideg05oqi7,0.3852911,0.15731749,0.00404436,0.025225714,0.011388849,0.41673252
383,tour_ids5gmx7fx,0.23145854,0.079948515,0.01735426,0.017014228,0.044381727,0.6098427
384,tour_id6duoyts5,0.11068387,0.0528133,0.0040506213,0.075571716,0.29414865,0.46273184
385,tour_idoykqz2fu,0.39606893,0.42983785,0.0052859685,0.0077969045,0.009086264,0.15192406
386,tour_idhcolvlqp,0.041038718,0.03181437,0.002396778,0.08900549,0.13283986,0.70290476
387,tour_idzeeoakyf,0.047198117,0.034352798,0.0028237163,0.04966393,0.19238906,0.6735724
388,tour_idt7k0o8iv,0.42850205,0.05041143,0.0029468015,0.024457963,0.06601117,0.4276706
389,tour_idooiolb2e,0.21041739,0.23290025,0.011243281,0.05043017,0.030392366,0.46461654
390,tour_idtn8edlj3,0.4599751,0.26109168,0.0055833696,0.028145574,0.022897087,0.22230716
391,tour_idlyeoi5l4,0.23304395,0.6532072,0.010579993,0.028153779,0.015202961,0.05981215
392,tour_id1s8n59tw,0.24994248,0.091501705,0.0044072177,0.012651739,0.1270864,0.5144105
393,tour_idjpml9s6y,0.16161627,0.6113118,0.023403088,0.06231068,0.019412585,0.121945605
394,tour_id8c18zpq3,0.06292279,0.041452497,0.0029959502,0.010401147,0.17035377,0.7118738
395,tour_idu0jl9nnt,0.33476552,0.44970986,0.040610738,0.009804573,0.024261495,0.14084783
396,tour_idgz8j5n75,0.6075734,0.16788623,0.007503671,0.012932074,0.028635664,0.17546894
397,tour_idhndz8uj2,0.2607747,0.40264282,0.08673951,0.006936883,0.0111316545,0.23177442
398,tour_id3fg29ydo,0.0417922,0.22504967,0.00563031,0.009087467,0.28119388,0.4372465
399,tour_id7v2884i4,0.19135645,0.040643945,0.0030344569,0.06471162,0.10659752,0.593656
400,tour_idm2b266fg,0.299505,0.29982403,0.010448726,0.03119757,0.032529525,0.32649514
401,tour_idz27vmb0v,0.36931267,0.35847986,0.09073508,0.02302405,0.022254659,0.13619371
402,tour_idui4rlm9a,0.19306678,0.71838653,0.012787487,0.0026663272,0.0076658987,0.065427035
403,tour_idt6ctcnhr,0.12274555,0.12595996,0.15419683,0.078906804,0.007367129,0.5108237
404,tour_id3ul4m9lf,0.4286726,0.078068756,0.003302608,0.042479426,0.10162808,0.34584844
405,tour_idhwzhzah7,0.18358576,0.42627552,0.040061105,0.1701669,0.038915932,0.14099474
406,tour_idt5otia3l,0.30889848,0.5651987,0.0053559984,0.013897962,0.008037124,0.0986117
407,tour_idi65kd4h8,0.31402007,0.20854509,0.021270428,0.062732294,0.10038371,0.2930484
408,tour_id1fxaelbe,0.33356082,0.2371197,0.0069994684,0.03765993,0.11737559,0.26728445
409,tour_id1g7necvv,0.25456902,0.13923995,0.009474024,0.035733614,0.11290613,0.4480773
410,tour_id7cmdfen6,0.43287653,0.06638353,0.0025872185,0.015539138,0.070997655,0.41161588
411,tour_id07gewbmp,0.3670841,0.05063713,0.0026590535,0.028128238,0.084467985,0.4670235
412,tour_idbxsfpn5h,0.21212296,0.06729311,0.0026083924,0.033215735,0.04042904,0.64433074
413,tour_idobjmy5fb,0.3071451,0.54836524,0.027533052,0.00926232,0.007404183,0.10029019
414,tour_id0q91w6ij,0.38507462,0.17677984,0.0069905547,0.042946197,0.22032629,0.16788252
415,tour_id4xkfxzi9,0.01883937,0.008941159,0.001454591,0.019496758,0.66840464,0.28286344
416,tour_id2rbs8n3x,0.24675736,0.5140508,0.0032888518,0.014427377,0.02361945,0.19785617
417,tour_id9bbhzao5,0.46558884,0.07000633,0.0032662323,0.045618527,0.03945995,0.3760601
418,tour_idq201wiht,0.40373647,0.16653243,0.009494859,0.088266835,0.119880326,0.21208906
419,tour_idvi2rqt6f,0.2083507,0.4310558,0.047001436,0.025344292,0.022175893,0.26607192
420,tour_idr27ewlb0,0.041298695,0.06704029,0.0017146787,0.015472605,0.79309314,0.08138058
421,tour_id0xlsejr8,0.28025183,0.59815454,0.011570491,0.037491787,0.006788086,0.06574326
422,tour_id77odnnl6,0.03848417,0.064079545,0.005453787,0.036551546,0.7086409,0.14679004
423,tour_id5yp2nwt8,0.19169194,0.7301988,0.031010192,0.007411151,0.010309948,0.029377926
424,tour_idfx9h88n5,0.37595093,0.18974097,0.012821649,0.023767674,0.10803754,0.28968123
425,tour_idaye16v6p,0.12411795,0.74075013,0.06714342,0.0032241638,0.020398477,0.044365805
426,tour_idip1dw7i2,0.22969598,0.6461212,0.020263974,0.020522531,0.014570692,0.06882562
427,tour_idnsaojvnq,0.091389656,0.84844846,0.03114891,0.00309732,0.0038836943,0.022032013
428,tour_id81svmluy,0.521118,0.090396084,0.004960303,0.01720398,0.050467316,0.31585434
429,tour_idlglerpoq,0.15043837,0.7903391,0.016888818,0.007200169,0.0059004347,0.029233055
430,tour_idpjftfoh4,0.018093718,0.024560384,0.001740438,0.06703057,0.75271475,0.1358601
431,tour_idz66ovrj6,0.3306645,0.34405625,0.013742117,0.024126885,0.04455421,0.24285606
432,tour_iddtog4ovc,0.34572566,0.38676375,0.008188684,0.0066393544,0.03627887,0.21640368
433,tour_idtxt3u70l,0.11715624,0.63721496,0.061575558,0.03083172,0.015425213,0.1377963
434,tour_idwv04pqbq,0.07479265,0.045662,0.0037861646,0.05861032,0.4085834,0.4085655
435,tour_idjrqqcdqe,0.3968582,0.10764505,0.008638384,0.030578028,0.08812058,0.36815974
436,tour_idn9j0vxkk,0.04744492,0.14624187,0.002193659,0.0064106165,0.09336037,0.70434856
437,tour_idp9emlmmk,0.13432162,0.7402934,0.01918442,0.02743173,0.009402682,0.06936615
438,tour_idvly0zexi,0.42818427,0.2826966,0.007298863,0.04255452,0.022992134,0.21627359
439,tour_idcdzd8z54,0.12424025,0.40476617,0.008634006,0.058917943,0.07242374,0.3310179
440,tour_iddl2kvcml,0.3018249,0.5952903,0.006035073,0.01568511,0.00879618,0.07236846
441,tour_idf1yvhg92,0.027913146,0.049773447,0.0036425295,0.02407696,0.5678479,0.32674602
442,tour_idpbqibzck,0.15984435,0.72218496,0.031971913,0.014998844,0.0096716145,0.061328284
443,tour_idvynibf3j,0.3605002,0.3568415,0.0070890593,0.047250617,0.033721477,0.19459713
444,tour_idxxsqle2b,0.16609743,0.65717983,0.0125500765,0.03670201,0.048323683,0.07914702
445,tour_idnnmmolgn,0.06098706,0.055689692,0.004193414,0.04898798,0.38333544,0.44680637
446,tour_id3ma3d6le,0.3982622,0.106344916,0.0028680086,0.041934196,0.11067065,0.33992
447,tour_iddsu3lzhz,0.12030126,0.7858718,0.023702152,0.0024997413,0.008123045,0.059501957
448,tour_idwr707d0f,0.37976524,0.48359004,0.01306243,0.027183345,0.007466614,0.08893235
449,tour_id74armx7k,0.34206384,0.2755528,0.0073778587,0.03515416,0.09200884,0.24784252
450,tour_idohqjc0n0,0.4258525,0.31395286,0.0066004107,0.00961005,0.0368169,0.20716728
451,tour_idg1r8nd9u,0.15920019,0.072486766,0.0061247717,0.39560986,0.0923091,0.2742693
452,tour_idhbccl446,0.21620299,0.67299217,0.04437414,0.0030002897,0.0150102135,0.04842019
453,tour_idg6zo75w8,0.38007274,0.39118913,0.015268454,0.0074804355,0.057740923,0.14824833
454,tour_idaytz2zsp,0.189841,0.1534896,0.0060055233,0.06604529,0.029960897,0.55465764
455,tour_idc2dzlt7v,0.07234323,0.04203089,0.0038231274,0.06389153,0.40944925,0.408462
456,tour_idzkrgyg9t,0.073125765,0.055533096,0.0034166158,0.008478201,0.14906016,0.71038616
457,tour_id2mo4xqe6,0.5362302,0.2979007,0.007226709,0.01606912,0.015641186,0.12693208
458,tour_idyztnvrux,0.058965374,0.054230385,0.0024502312,0.06637531,0.26724446,0.5507343
459,tour_idsz6c12l9,0.5429167,0.16294053,0.00304301,0.0095779095,0.03180574,0.2497161
460,tour_id2ys5uysi,0.18399304,0.37874386,0.027332824,0.24712798,0.03514438,0.12765792
461,tour_idwbcl967u,0.10847521,0.03620065,0.0018381379,0.019635476,0.14889038,0.6849601
462,tour_idscd1tsqw,0.53331053,0.1630588,0.00812379,0.014864406,0.029508546,0.25113395
463,tour_idoywelkgs,0.09314733,0.054291897,0.0032355834,0.05094176,0.21371001,0.5846734
464,tour_idpbmgbkbu,0.3043434,0.45804796,0.011428806,0.015680792,0.016891506,0.19360755
465,tour_idfzz650i3,0.054195713,0.87163407,0.029689182,0.0048224423,0.009969374,0.029689211
466,tour_iduz6y1mlr,0.3133296,0.17088626,0.0071202405,0.04650992,0.14114317,0.32101077
467,tour_idy1lgp5n4,0.4971368,0.42847854,0.0069684577,0.006269809,0.0037436436,0.057402782
468,tour_iddmzzspy2,0.24428962,0.3830365,0.008358084,0.043584153,0.024318991,0.29641262
469,tour_id5l6k354f,0.4514184,0.09603533,0.002447996,0.0060945665,0.052011974,0.3919917
470,tour_id9ziofwek,0.20628399,0.71514505,0.012151496,0.009831449,0.009636801,0.04695122
471,tour_idfpjqg923,0.32875273,0.346644,0.008338736,0.008320345,0.016082114,0.29186207
472,tour_id34b2r4t2,0.31745878,0.09088226,0.008056277,0.038805448,0.26183876,0.2829585
473,tour_idpz406ide,0.18348911,0.49873364,0.008472021,0.034266323,0.032270033,0.24276885
474,tour_idtbbuakst,0.08654626,0.7611794,0.05212152,0.0045534046,0.015400754,0.08019867
475,tour_idow9tsz6h,0.3601859,0.12283027,0.005486282,0.008679934,0.014557471,0.4882601
476,tour_id3w8c2ii1,0.27549478,0.49228573,0.011097094,0.013515946,0.013863009,0.19374345
477,tour_idrfnontg9,0.033215165,0.06390366,0.0041853655,0.013919405,0.68494135,0.19983508
478,tour_idlepx371g,0.19412057,0.69821155,0.011037875,0.013548311,0.010856447,0.07222527
479,tour_idx67ugcra,0.25730821,0.23211144,0.023097433,0.026306512,0.15594852,0.30522785
480,tour_idkxxdvzci,0.11438741,0.1341728,0.008796064,0.065879084,0.29549122,0.38127348
481,tour_id7sc52u58,0.14093894,0.7749626,0.019836599,0.0051911757,0.012134523,0.046936147
482,tour_id4tqx47zg,0.33642787,0.5504515,0.0034820954,0.021667939,0.006166472,0.08180408
483,tour_idtg2qjno7,0.16312352,0.67519104,0.008663396,0.09023449,0.005326893,0.05746069
484,tour_idgovxgvzo,0.044525497,0.04547316,0.00272509,0.042657025,0.28998783,0.5746314
485,tour_idwxjzcdtt,0.28156635,0.51816195,0.019530233,0.009215713,0.011426071,0.16009967
486,tour_idu0qloqls,0.46348283,0.24370125,0.008201259,0.012767627,0.04719108,0.22465596
487,tour_id39zwkl47,0.29550302,0.44100618,0.0101866815,0.023310266,0.026514517,0.20347938
488,tour_id5sgy94ke,0.23556615,0.62841576,0.030265989,0.0045243194,0.015724754,0.085503004
489,tour_idhusw578g,0.45990968,0.2505659,0.0036398747,0.017869217,0.034793247,0.23322211
490,tour_id7gcxm9ed,0.19171156,0.6192717,0.02980091,0.016975028,0.007927527,0.13431324
491,tour_idhleypbcu,0.07307117,0.84545696,0.049709376,0.0058623715,0.006336015,0.019564083
492,tour_idz1hcau9g,0.16611871,0.71200734,0.01236042,0.028728979,0.013335622,0.067448914
493,tour_idam42kioi,0.34688246,0.4497036,0.004976533,0.010120599,0.009318783,0.17899802
494,tour_id8aghgfq4,0.046223264,0.035745863,0.0018563544,0.030410036,0.60413724,0.28162727
495,tour_idn2ui0c4x,0.37918273,0.11556403,0.0031363373,0.01670394,0.06680427,0.41860867
496,tour_id063ezkrk,0.24459638,0.14938252,0.003112522,0.12428725,0.093550086,0.38507125
497,tour_id4xl97bn4,0.0752174,0.04592132,0.0038076665,0.07190191,0.41090378,0.39224795
498,tour_id7gd0ro5z,0.19534275,0.3281786,0.029221315,0.20876217,0.013568544,0.22492658
499,tour_idmsm3gtuq,0.4127698,0.11547086,0.0031966474,0.03669313,0.042246625,0.389623
500,tour_idplqgyos8,0.12506364,0.059387527,0.002632344,0.040219326,0.29636386,0.47633332
501,tour_idm60lg2ac,0.20788698,0.23718613,0.008017365,0.020780053,0.044953145,0.48117635
502,tour_idk6s4998z,0.29163602,0.61072165,0.014787316,0.008682658,0.006437588,0.06773479
503,tour_idmmgy4i4n,0.14992079,0.049930364,0.0072892485,0.105001114,0.024782922,0.66307557
504,tour_idznv56cy6,0.13258466,0.40758717,0.010497207,0.020874603,0.08062153,0.34783483
505,tour_id59dfxtkd,0.41747972,0.099721186,0.0028627552,0.06649545,0.048556756,0.36488417
506,tour_id7bqmdwsj,0.07169479,0.041133527,0.0030973398,0.029662225,0.60175145,0.2526607
507,tour_idqlgfq4do,0.2894638,0.1061111,0.0029437114,0.0069605354,0.05919367,0.5353272
508,tour_idshv1nnvj,0.056359544,0.15964304,0.002589017,0.0693115,0.47684637,0.2352505
509,tour_idhaxk46nl,0.21366806,0.08490992,0.00849684,0.084116295,0.12953314,0.47927573
510,tour_idip1iy8mx,0.07418346,0.03639006,0.0032887796,0.055254467,0.38283455,0.4480487
